DATE,ACMTP10,10year yield,Rolling mean 10yr,Standard dev,buy,sell,yield10,dy,position,pnl_bps,cum_pnl
2011-08-04,1.568890432,3.58,2.161950615,0.107818183,0.0,0.0,3.58,0.06000000000000005,1,600.0000000000006,-47799.999999999956
2011-08-05,1.680060612,3.68,2.157046161,0.116001485,0.0,0.0,3.68,0.10000000000000009,1,1000.0000000000009,-46799.999999999956
2011-08-08,1.440821845,3.68,2.150275053,0.132826581,0.0,0.0,3.68,0.0,1,0.0,-46799.999999999956
2011-08-09,1.284730196,3.75,2.142144526,0.154174799,0.0,0.0,3.75,0.06999999999999984,1,699.9999999999984,-46099.999999999956
2011-08-10,1.202866585,3.65,2.133256322,0.175976756,0.0,0.0,3.65,-0.10000000000000009,1,-1000.0000000000009,-47099.999999999956
2011-08-11,1.460215524,3.7,2.126231434,0.185693135,0.0,0.0,3.7,0.050000000000000266,1,500.0000000000027,-46599.999999999956
2011-08-12,1.3216632,3.64,2.118679762,0.199442678,0.0,0.0,3.64,-0.06000000000000005,1,-600.0000000000006,-47199.999999999956
2011-08-15,1.373629904,3.62,2.111543305,0.210443769,0.0,0.0,3.62,-0.020000000000000018,1,-200.00000000000017,-47399.999999999956
2011-08-16,1.320772277,3.61,2.104453824,0.222397073,0.0,0.0,3.61,-0.010000000000000231,1,-100.0000000000023,-47499.999999999956
2011-08-17,1.202180191,3.62,2.096564115,0.237112232,0.0,0.0,3.62,0.010000000000000231,1,100.0000000000023,-47399.999999999956
2011-08-18,1.057035798,3.58,2.087239942,0.255269332,0.0,0.0,3.58,-0.040000000000000036,1,-400.00000000000034,-47799.999999999956
2011-08-19,1.000381199,3.59,2.07732453,0.27367997,0.0,0.0,3.59,0.009999999999999787,1,99.99999999999787,-47699.999999999956
2011-08-22,1.026993778,,2.067259213,0.289587003,0.0,0.0,,,1,,
2011-08-23,1.092576434,3.46,2.057428581,0.302313247,0.0,0.0,3.46,,1,,
2011-08-24,1.298533354,3.49,2.049406665,0.309546899,0.0,0.0,3.49,0.03000000000000025,1,300.0000000000025,-47399.999999999956
2011-08-25,1.246550135,3.46,2.040826991,0.317379569,0.0,0.0,3.46,-0.03000000000000025,1,-300.0000000000025,-47699.999999999956
2011-08-26,1.229083151,3.42,2.031589707,0.324716878,0.0,0.0,3.42,-0.040000000000000036,1,-400.00000000000034,-48099.999999999956
2011-08-29,1.340043588,3.42,2.023734121,0.329951008,0.0,0.0,3.42,0.0,1,0.0,-48099.999999999956
2011-08-30,1.209669637,3.41,2.015166793,0.337605797,0.0,0.0,3.41,-0.009999999999999787,1,-99.99999999999787,-48199.999999999956
2011-08-31,1.296940695,3.46,2.006925355,0.342969456,0.0,0.0,3.46,0.04999999999999982,1,499.99999999999824,-47699.999999999956
2011-09-01,1.187098384,3.58,1.997829159,0.350103169,0.0,0.0,3.58,0.1200000000000001,1,1200.0000000000011,-46499.999999999956
2011-09-02,0.93209025,3.49,1.987090182,0.362743446,0.0,0.0,3.49,-0.08999999999999986,1,-899.9999999999986,-47399.999999999956
2011-09-06,0.868241988,3.51,1.976307731,0.376467246,0.0,0.0,3.51,0.019999999999999574,1,199.99999999999574,-47199.99999999996
2011-09-07,0.98027479,3.56,1.966298319,0.386794382,0.0,0.0,3.56,0.050000000000000266,1,500.0000000000027,-46699.99999999996
2011-09-08,0.929980458,3.48,1.95601406,0.39774277,0.0,0.0,3.48,-0.08000000000000007,1,-800.0000000000007,-47499.99999999996
2011-09-09,0.852197975,3.37,1.945281517,0.409923304,0.0,0.0,3.37,-0.10999999999999988,1,-1099.9999999999989,-48599.99999999996
2011-09-12,0.811127494,3.4,1.934224255,0.422387278,0.0,0.0,3.4,0.029999999999999805,1,299.99999999999807,-48299.99999999996
2011-09-13,0.896829671,3.36,1.923675553,0.432323756,0.0,0.0,3.36,-0.040000000000000036,1,-400.00000000000034,-48699.99999999996
2011-09-14,0.917288872,3.33,1.913014108,0.441218787,0.0,0.0,3.33,-0.029999999999999805,1,-299.99999999999807,-48999.99999999996
2011-09-15,1.019708511,3.22,1.903317873,0.447963552,0.0,1.0,3.22,-0.10999999999999988,1,-1099.9999999999989,-50099.99999999996
2011-09-16,1.016127676,3.25,1.893866972,0.454624321,0.0,1.0,3.25,0.029999999999999805,1,299.99999999999807,-49799.99999999996
2011-09-19,0.89068238,3.28,1.883156802,0.462986104,0.0,0.0,3.28,0.029999999999999805,1,299.99999999999807,-49499.99999999996
2011-09-20,0.863711516,3.34,1.872242275,0.47144584,0.0,0.0,3.34,0.06000000000000005,1,600.0000000000006,-48899.99999999996
2011-09-21,0.675523364,3.34,1.859961148,0.483217328,0.0,0.0,3.34,0.0,1,0.0,-48899.99999999996
2011-09-22,0.437838689,3.36,1.846090609,0.499806642,0.0,0.0,3.36,0.020000000000000018,1,200.00000000000017,-48699.99999999996
2011-09-23,0.578908717,3.42,1.833047756,0.512233127,0.0,0.0,3.42,0.06000000000000005,1,600.0000000000006,-48099.99999999996
2011-09-26,0.675555708,3.46,1.820834816,0.522200726,0.0,0.0,3.46,0.040000000000000036,1,400.00000000000034,-47699.99999999996
2011-09-27,0.805594797,3.47,1.809191927,0.529143361,0.0,1.0,3.47,0.010000000000000231,1,100.0000000000023,-47599.99999999996
2011-09-28,0.83733803,3.5,1.797132891,0.534682318,0.0,1.0,3.5,0.029999999999999805,1,299.99999999999807,-47299.99999999996
2011-09-29,0.775049408,3.47,1.784554193,0.540840338,0.0,1.0,3.47,-0.029999999999999805,1,-299.99999999999807,-47599.99999999996
2011-09-30,0.680377668,3.47,1.77107723,0.548049751,0.0,1.0,3.47,0.0,1,0.0,-47599.99999999996
2011-10-03,0.515306641,3.46,1.756323151,0.557821146,0.0,0.0,3.46,-0.010000000000000231,1,-100.0000000000023,-47699.99999999996
2011-10-04,0.516377286,3.45,1.741824923,0.567250243,0.0,0.0,3.45,-0.009999999999999787,1,-99.99999999999787,-47799.99999999996
2011-10-05,0.639918724,3.5,1.728369591,0.574094418,0.0,1.0,3.5,0.04999999999999982,1,499.99999999999824,-47299.99999999996
2011-10-06,0.748140702,3.56,1.716217623,0.579301093,0.0,1.0,3.56,0.06000000000000005,1,600.0000000000006,-46699.99999999996
2011-10-07,0.834972999,3.58,1.704573481,0.582873156,0.0,1.0,3.58,0.020000000000000018,1,200.00000000000017,-46499.99999999996
2011-10-11,0.923752205,3.59,1.693835462,0.585304898,0.0,1.0,3.59,0.009999999999999787,1,99.99999999999787,-46399.99999999996
2011-10-12,1.037565362,3.59,1.683897649,0.586246381,0.0,1.0,3.59,0.0,1,0.0,-46399.99999999996
2011-10-13,1.005826491,3.52,1.673866451,0.587473348,0.0,1.0,3.52,-0.06999999999999984,1,-699.9999999999984,-47099.99999999996
2011-10-14,1.119676846,3.49,1.665031876,0.587771983,0.0,1.0,3.49,-0.029999999999999805,1,-299.99999999999807,-47399.99999999996
2011-10-17,1.009097091,3.51,1.655315387,0.5889059,0.0,1.0,3.51,0.019999999999999574,1,199.99999999999574,-47199.99999999997
2011-10-18,1.044639712,3.43,1.645236776,0.588921772,0.0,1.0,3.43,-0.07999999999999963,1,-799.9999999999962,-47999.99999999996
2011-10-19,1.027663213,3.4,1.634981386,0.58887124,0.0,1.0,3.4,-0.03000000000000025,1,-300.0000000000025,-48299.99999999996
2011-10-20,1.056409707,3.39,1.625005495,0.588444526,0.0,1.0,3.39,-0.009999999999999787,1,-99.99999999999787,-48399.99999999996
2011-10-21,1.117669036,3.43,1.615572499,0.587419416,0.0,1.0,3.43,0.040000000000000036,1,400.00000000000034,-47999.99999999996
2011-10-24,1.127741339,3.42,1.606541202,0.586510779,0.0,1.0,3.42,-0.010000000000000231,1,-100.0000000000023,-48099.99999999996
2011-10-25,0.993183211,,1.596898107,0.587007141,0.0,1.0,,,1,,
2011-10-26,1.087185005,3.39,1.588502301,0.587032624,0.0,1.0,3.39,,1,,
2011-10-27,1.346206847,3.34,1.582044379,0.585383949,0.0,1.0,3.34,-0.050000000000000266,1,-500.0000000000027,-48599.99999999996
2011-10-28,1.266127444,3.39,1.574962546,0.584009487,0.0,1.0,3.39,0.050000000000000266,1,500.0000000000027,-48099.99999999996
2011-10-31,1.074697283,3.34,1.565985061,0.583344527,0.0,1.0,3.34,-0.050000000000000266,1,-500.0000000000027,-48599.99999999996
2011-11-01,0.851038809,3.32,1.555259548,0.584567909,0.0,1.0,3.32,-0.020000000000000018,1,-200.00000000000017,-48799.99999999996
2011-11-02,0.890945665,3.31,1.544677501,0.585007678,0.0,1.0,3.31,-0.009999999999999787,1,-99.99999999999787,-48899.99999999996
2011-11-03,0.972103471,3.28,1.535163238,0.584957838,0.0,1.0,3.28,-0.03000000000000025,1,-300.0000000000025,-49199.99999999996
2011-11-04,0.951916998,3.25,1.525645954,0.585080064,0.0,1.0,3.25,-0.029999999999999805,1,-299.99999999999807,-49499.99999999996
2011-11-07,0.882050662,3.18,1.515702963,0.585800137,0.0,1.0,3.18,-0.06999999999999984,1,-699.9999999999984,-50199.99999999996
2011-11-08,0.974348043,3.19,1.506429529,0.585485768,0.0,1.0,3.19,0.009999999999999787,1,99.99999999999787,-50099.99999999996
2011-11-09,0.820925072,3.17,1.495727285,0.586186142,0.0,1.0,3.17,-0.020000000000000018,1,-200.00000000000017,-50299.99999999996
2011-11-10,0.897833002,3.23,1.48567487,0.586008399,0.0,1.0,3.23,0.06000000000000005,1,600.0000000000006,-49699.99999999996
2011-11-14,0.88864357,3.19,1.475778923,0.5859799,0.0,1.0,3.19,-0.040000000000000036,1,-400.00000000000034,-50099.99999999996
2011-11-15,0.8939082,3.22,1.466020791,0.585837209,0.0,1.0,3.22,0.03000000000000025,1,300.0000000000025,-49799.99999999996
2011-11-16,0.817058558,3.18,1.455361635,0.585912122,0.0,1.0,3.18,-0.040000000000000036,1,-400.00000000000034,-50199.99999999996
2011-11-17,0.7285067,3.15,1.444156141,0.586854864,0.0,1.0,3.15,-0.03000000000000025,1,-300.0000000000025,-50499.99999999996
2011-11-18,0.766740302,3.12,1.432973262,0.586871229,0.0,1.0,3.12,-0.029999999999999805,1,-299.99999999999807,-50799.99999999996
2011-11-21,0.714115628,3.18,1.421346836,0.587179975,0.0,1.0,3.18,0.06000000000000005,1,600.0000000000006,-50199.99999999996
2011-11-22,0.687712384,3.17,1.410293687,0.588410995,0.0,1.0,3.17,-0.010000000000000231,1,-100.0000000000023,-50299.99999999996
2011-11-23,0.590999009,3.15,1.397786405,0.589751367,0.0,1.0,3.15,-0.020000000000000018,1,-200.00000000000017,-50499.99999999996
2011-11-25,0.70218354,3.13,1.386403144,0.589885956,0.0,1.0,3.13,-0.020000000000000018,1,-200.00000000000017,-50699.99999999996
2011-11-28,0.734942934,3.12,1.375084331,0.589240727,0.0,1.0,3.12,-0.009999999999999787,1,-99.99999999999787,-50799.99999999996
2011-11-29,0.781766286,3.13,1.363843901,0.587570022,0.0,1.0,3.13,0.009999999999999787,1,99.99999999999787,-50699.99999999996
2011-11-30,0.925870433,3.07,1.354022742,0.584931182,0.0,1.0,3.07,-0.06000000000000005,1,-600.0000000000006,-51299.99999999996
2011-12-01,0.96533478,3.07,1.344449209,0.581778403,0.0,1.0,3.07,0.0,1,0.0,-51299.99999999996
2011-12-02,0.87850897,,1.334418021,0.579322556,0.0,1.0,,,1,,
2011-12-05,0.857776604,3.05,1.323995765,0.576523711,0.0,1.0,3.05,,1,,
2011-12-06,0.938665219,2.96,1.313500281,0.571922405,0.0,1.0,2.96,-0.08999999999999986,1,-899.9999999999986,-52199.99999999996
2011-12-07,0.884013294,3.04,1.303224254,0.56842913,0.0,1.0,3.04,0.08000000000000007,1,800.0000000000007,-51399.99999999996
2011-12-08,0.835390446,2.99,1.293188504,0.565943136,0.0,1.0,2.99,-0.04999999999999982,1,-499.99999999999824,-51899.99999999996
2011-12-09,0.956806434,3.01,1.283978997,0.562308337,0.0,1.0,3.01,0.019999999999999574,1,199.99999999999574,-51699.99999999997
2011-12-12,0.89781665,3.01,1.274109306,0.558562058,0.0,1.0,3.01,0.0,1,0.0,-51699.99999999997
2011-12-13,0.776870124,2.98,1.262871122,0.554843483,0.0,1.0,2.98,-0.029999999999999805,1,-299.99999999999807,-51999.99999999997
2011-12-14,0.665830925,3.01,1.250542613,0.551498537,0.0,1.0,3.01,0.029999999999999805,1,299.99999999999807,-51699.99999999997
2011-12-15,0.682661739,2.99,1.238796613,0.548424034,0.0,1.0,2.99,-0.019999999999999574,1,-199.99999999999574,-51899.99999999996
2011-12-16,0.615457379,3.0,1.226542325,0.545757721,0.0,1.0,3.0,0.009999999999999787,1,99.99999999999787,-51799.99999999996
2011-12-19,0.525593367,3.11,1.213178405,0.543095079,0.0,1.0,3.11,0.10999999999999988,1,1099.9999999999989,-50699.99999999996
2011-12-20,0.688625478,2.98,1.200726652,0.537779703,0.0,1.0,2.98,-0.1299999999999999,1,-1299.9999999999989,-51999.99999999996
2011-12-21,0.722462824,2.93,1.187721817,0.530202646,0.0,1.0,2.93,-0.04999999999999982,1,-499.99999999999824,-52499.99999999996
2011-12-22,0.707643618,2.94,1.174332223,0.521731406,0.0,1.0,2.94,0.009999999999999787,1,99.99999999999787,-52399.99999999996
2011-12-23,0.771387639,2.97,1.161432036,0.512232114,0.0,1.0,2.97,0.03000000000000025,1,300.0000000000025,-52099.99999999996
2011-12-27,0.761662305,2.99,1.148366333,0.50208193,0.0,1.0,2.99,0.020000000000000018,1,200.00000000000017,-51899.99999999996
2011-12-28,0.630033219,3.01,1.134371164,0.492765369,0.0,1.0,3.01,0.019999999999999574,1,199.99999999999574,-51699.99999999997
2011-12-29,0.609121515,2.93,1.120283676,0.483245113,0.0,1.0,2.93,-0.07999999999999963,1,-799.9999999999962,-52499.99999999996
2011-12-30,0.628579211,2.88,1.10697111,0.474450411,0.0,1.0,2.88,-0.050000000000000266,1,-500.0000000000027,-52999.99999999996
2012-01-03,0.727403778,2.95,1.095032121,0.465672035,0.0,1.0,2.95,0.07000000000000028,1,700.0000000000028,-52299.99999999996
2012-01-04,0.787024956,3.05,1.083967589,0.456930916,0.0,1.0,3.05,0.09999999999999964,1,999.9999999999965,-51299.99999999996
2012-01-05,0.809107466,3.14,1.073250051,0.448008352,0.0,1.0,3.14,0.0900000000000003,1,900.0000000000031,-50399.99999999996
2012-01-06,0.764933549,3.18,1.061593067,0.437469635,0.0,1.0,3.18,0.040000000000000036,1,400.00000000000034,-49999.99999999996
2012-01-09,0.766718803,3.22,1.050087682,0.426696784,0.0,1.0,3.22,0.040000000000000036,1,400.00000000000034,-49599.99999999996
2012-01-10,0.797584733,,1.038576689,0.414444842,0.0,1.0,,,1,,
2012-01-11,0.715817115,3.16,1.027277713,0.404403291,0.0,1.0,3.16,,1,,
2012-01-12,0.732399709,3.12,1.015565641,0.392135136,0.0,1.0,3.12,-0.040000000000000036,1,-400.00000000000034,-49999.99999999996
2012-01-13,0.657509869,3.17,1.00266344,0.377856155,0.0,1.0,3.17,0.04999999999999982,1,499.99999999999824,-49499.99999999996
2012-01-17,0.631618208,3.03,0.989997078,0.364249739,0.0,1.0,3.03,-0.14000000000000012,1,-1400.0000000000011,-50899.99999999996
2012-01-18,0.69660981,2.94,0.977521531,0.347949874,0.0,1.0,2.94,-0.08999999999999986,1,-899.9999999999986,-51799.99999999996
2012-01-19,0.825321951,2.92,0.966400788,0.330745786,0.0,1.0,2.92,-0.020000000000000018,1,-200.00000000000017,-51999.99999999996
2012-01-20,0.887162984,2.92,0.955893339,0.31241078,0.0,1.0,2.92,0.0,1,0.0,-51999.99999999996
2012-01-23,0.944057542,2.98,0.945949241,0.292868953,0.0,1.0,2.98,0.06000000000000005,1,600.0000000000006,-51399.99999999996
2012-01-24,0.934804325,2.94,0.93695331,0.275862283,0.0,1.0,2.94,-0.040000000000000036,1,-400.00000000000034,-51799.99999999996
2012-01-25,0.892113209,2.94,0.928191213,0.259855017,0.0,1.0,2.94,0.0,1,0.0,-51799.99999999996
2012-01-26,0.834260675,2.91,0.92002657,0.246855275,0.0,1.0,2.91,-0.029999999999999805,1,-299.99999999999807,-52099.99999999996
2012-01-27,0.783497976,2.96,0.911992831,0.235105398,0.0,1.0,2.96,0.04999999999999982,1,499.99999999999824,-51599.99999999996
2012-01-30,0.689144815,3.03,0.904661617,0.228060298,0.0,1.0,3.03,0.06999999999999984,1,699.9999999999984,-50899.99999999996
2012-01-31,0.62443037,2.99,0.895864699,0.218038777,0.0,1.0,2.99,-0.03999999999999959,1,-399.9999999999959,-51299.999999999956
2012-02-01,0.691068626,3.03,0.889616755,0.212975061,0.0,1.0,3.03,0.03999999999999959,1,399.9999999999959,-50899.99999999996
2012-02-02,0.662688909,2.99,0.884433078,0.210836748,0.0,1.0,2.99,-0.03999999999999959,1,-399.9999999999959,-51299.999999999956
2012-02-03,0.806839699,3.01,0.881132854,0.208901043,0.0,1.0,3.01,0.019999999999999574,1,199.99999999999574,-51099.99999999996
2012-02-06,0.755241419,2.98,0.875258069,0.202287095,0.0,1.0,2.98,-0.029999999999999805,1,-299.99999999999807,-51399.99999999996
2012-02-07,0.841592254,2.82,0.871257478,0.198087992,0.0,1.0,2.82,-0.16000000000000014,1,-1600.0000000000014,-52999.99999999996
2012-02-08,0.832137666,2.77,0.866745043,0.192640483,0.0,1.0,2.77,-0.04999999999999982,1,-499.99999999999824,-53499.99999999996
2012-02-09,0.86136742,2.66,0.862916669,0.188051971,0.0,1.0,2.66,-0.10999999999999988,1,-1099.9999999999989,-54599.99999999996
2012-02-10,0.756348418,2.64,0.859201404,0.185682081,0.0,1.0,2.64,-0.020000000000000018,1,-200.00000000000017,-54799.99999999996
2012-02-13,0.776333847,2.47,0.856862221,0.184935473,0.0,1.0,2.47,-0.16999999999999993,1,-1699.9999999999993,-56499.99999999996
2012-02-14,0.6767517,2.58,0.854165309,0.185184525,0.0,1.0,2.58,0.10999999999999988,1,1099.9999999999989,-55399.99999999996
2012-02-15,0.714690939,2.4,0.851562785,0.184929564,0.0,1.0,2.4,-0.18000000000000016,1,-1800.0000000000016,-57199.99999999996
2012-02-16,0.761705611,2.2,0.848805528,0.183768871,0.0,1.0,2.2,-0.19999999999999973,1,-1999.9999999999973,-59199.99999999996
2012-02-17,0.7964035,2.17,0.844621113,0.179099955,0.0,1.0,2.17,-0.03000000000000025,1,-300.0000000000025,-59499.99999999996
2012-02-21,0.828764442,2.34,0.841139566,0.175240254,0.0,1.0,2.34,0.16999999999999993,1,1699.9999999999993,-57799.99999999996
2012-02-22,0.782047124,2.24,0.837414265,0.171638539,0.0,1.0,2.24,-0.09999999999999964,1,-999.9999999999965,-58799.99999999996
2012-02-23,0.732521252,2.29,0.832351579,0.165539744,0.0,1.0,2.29,0.04999999999999982,1,499.99999999999824,-58299.99999999996
2012-02-24,0.700896366,2.23,0.828111802,0.162277899,0.0,1.0,2.23,-0.06000000000000005,1,-600.0000000000006,-58899.99999999996
2012-02-27,0.646917907,2.17,0.822694945,0.157268424,0.0,1.0,2.17,-0.06000000000000005,1,-600.0000000000006,-59499.99999999996
2012-02-28,0.667461684,2.08,0.81836464,0.15427594,0.0,1.0,2.08,-0.08999999999999986,1,-899.9999999999986,-60399.99999999996
2012-02-29,0.713295449,2.07,0.81654135,0.15421348,0.0,1.0,2.07,-0.010000000000000231,1,-100.0000000000023,-60499.99999999996
2012-03-01,0.812023474,2.1,0.816072862,0.154140474,0.0,1.0,2.1,0.03000000000000025,1,300.0000000000025,-60199.99999999996
2012-03-02,0.773589204,2.15,0.814350482,0.153443434,0.0,1.0,2.15,0.04999999999999982,1,499.99999999999824,-59699.99999999996
2012-03-05,0.768002585,2.29,0.813000666,0.153129835,0.0,1.0,2.29,0.14000000000000012,1,1400.0000000000011,-58299.99999999996
2012-03-06,0.714604379,2.23,0.811854053,0.153348848,0.0,1.0,2.23,-0.06000000000000005,1,-600.0000000000006,-58899.99999999996
2012-03-07,0.731561695,2.19,0.811191005,0.153523929,0.0,1.0,2.19,-0.040000000000000036,1,-400.00000000000034,-59299.99999999996
2012-03-08,0.78579786,2.28,0.81026574,0.153337934,0.0,1.0,2.28,0.08999999999999986,1,899.9999999999986,-58399.99999999996
2012-03-09,0.795736005,2.19,0.809252799,0.153026173,0.0,1.0,2.19,-0.08999999999999986,1,-899.9999999999986,-59299.99999999996
2012-03-12,0.7740957,2.23,0.807206026,0.151825471,0.0,1.0,2.23,0.040000000000000036,1,400.00000000000034,-58899.99999999996
2012-03-13,0.884296392,2.15,0.806107432,0.150774351,0.0,1.0,2.15,-0.08000000000000007,1,-800.0000000000007,-59699.99999999996
2012-03-14,1.043799517,2.02,0.807383408,0.152137845,0.0,1.0,2.02,-0.1299999999999999,1,-1299.9999999999989,-60999.99999999996
2012-03-15,1.082602161,,0.809207497,0.154118206,0.0,1.0,,,1,,
2012-03-16,1.104303066,1.98,0.812780661,0.155952374,0.0,1.0,1.98,,1,,
2012-03-19,1.179471939,2.05,0.818960938,0.155663759,1.0,1.0,2.05,0.06999999999999984,1,699.9999999999984,-60299.99999999996
2012-03-20,1.147950779,2.0,0.823702955,0.156951643,1.0,1.0,2.0,-0.04999999999999982,1,-499.99999999999824,-60799.99999999996
2012-03-21,1.079018241,1.93,0.827065143,0.158068864,0.0,1.0,1.93,-0.07000000000000006,1,-700.0000000000006,-61499.99999999996
2012-03-22,1.074001866,1.94,0.829301868,0.159653578,0.0,1.0,1.94,0.010000000000000009,1,100.00000000000009,-61399.99999999996
2012-03-23,1.021419109,2.0,0.830835877,0.160612918,0.0,1.0,2.0,0.06000000000000005,1,600.0000000000006,-60799.99999999996
2012-03-26,1.040777818,2.03,0.833050281,0.161665691,0.0,1.0,2.03,0.029999999999999805,1,299.99999999999807,-60499.99999999996
2012-03-27,0.992965336,2.09,0.835655178,0.161703362,0.0,1.0,2.09,0.06000000000000005,1,600.0000000000006,-59899.99999999996
2012-03-28,0.998087831,2.08,0.839678355,0.15965899,0.0,1.0,2.08,-0.009999999999999787,1,-99.99999999999787,-59999.99999999996
2012-03-29,0.950553729,1.97,0.843296492,0.157171079,0.0,1.0,1.97,-0.1100000000000001,1,-1100.000000000001,-61099.99999999996
2012-03-30,1.042871064,1.95,0.846654428,0.157093919,0.0,1.0,1.95,-0.020000000000000018,1,-200.00000000000017,-61299.99999999996
2012-04-02,1.0366645,1.88,0.849058793,0.157779939,0.0,1.0,1.88,-0.07000000000000006,1,-700.0000000000006,-61999.99999999996
2012-04-03,1.099307175,1.72,0.851261578,0.159418327,0.0,1.0,1.72,-0.15999999999999992,1,-1599.999999999999,-63599.99999999996
2012-04-04,1.05342563,1.84,0.852342189,0.1603506,0.0,1.0,1.84,0.1200000000000001,1,1200.0000000000011,-62399.99999999996
2012-04-05,0.981405922,1.91,0.851874194,0.159886751,0.0,1.0,1.91,0.06999999999999984,1,699.9999999999984,-61699.99999999996
2012-04-06,0.832126934,2.0,0.850426698,0.159266338,0.0,1.0,2.0,0.09000000000000008,1,900.0000000000008,-60799.99999999996
2012-04-09,0.797574826,2.03,0.847742514,0.15739367,0.0,1.0,2.03,0.029999999999999805,1,299.99999999999807,-60499.99999999996
2012-04-10,0.760555175,1.99,0.845671332,0.156887019,0.0,1.0,1.99,-0.039999999999999813,1,-399.9999999999981,-60899.99999999996
2012-04-11,0.813939623,1.92,0.843748831,0.155838363,0.0,1.0,1.92,-0.07000000000000006,1,-700.0000000000006,-61599.99999999996
2012-04-12,0.871842803,1.8,0.842450327,0.154939627,0.0,1.0,1.8,-0.11999999999999988,1,-1199.9999999999989,-62799.99999999996
2012-04-13,0.789287768,1.81,0.840224311,0.153754177,0.0,1.0,1.81,0.010000000000000009,1,100.00000000000009,-62699.99999999996
2012-04-16,0.750712889,1.92,0.837166343,0.151826855,0.0,1.0,1.92,0.10999999999999988,1,1099.9999999999989,-61599.99999999996
2012-04-17,0.812409678,2.01,0.83453858,0.149465893,0.0,1.0,2.01,0.08999999999999986,1,899.9999999999986,-60699.99999999996
2012-04-18,0.772016395,2.1,0.832695523,0.148855567,0.0,1.0,2.1,0.0900000000000003,1,900.0000000000031,-59799.99999999996
2012-04-19,0.734270605,,0.829754569,0.147263106,0.0,1.0,,,1,,
2012-04-20,0.75209794,2.18,0.824803662,0.13953857,0.0,1.0,2.18,,1,,
2012-04-23,0.71554652,2.24,0.820215488,0.133840956,0.0,1.0,2.24,0.06000000000000005,1,600.0000000000006,-59199.99999999996
2012-04-24,0.754552992,2.19,0.817547618,0.13190241,0.0,1.0,2.19,-0.050000000000000266,1,-500.0000000000027,-59699.99999999996
2012-04-25,0.784274873,2.26,0.816991252,0.131900762,0.0,1.0,2.26,0.06999999999999984,1,699.9999999999984,-58999.99999999996
2012-04-26,0.750475497,2.18,0.815820668,0.131862233,0.0,1.0,2.18,-0.07999999999999963,1,-799.9999999999962,-59799.999999999956
2012-04-27,0.727082439,2.19,0.813778826,0.131317821,0.0,1.0,2.19,0.009999999999999787,1,99.99999999999787,-59699.999999999956
2012-04-30,0.717015333,2.18,0.811821312,0.130991732,0.0,1.0,2.18,-0.009999999999999787,1,-99.99999999999787,-59799.999999999956
2012-05-01,0.750984252,2.2,0.810729092,0.130947647,0.0,1.0,2.2,0.020000000000000018,1,200.00000000000017,-59599.999999999956
2012-05-02,0.703598732,2.23,0.808472847,0.130436305,0.0,1.0,2.23,0.029999999999999805,1,299.99999999999807,-59299.999999999956
2012-05-03,0.715331474,2.25,0.807592901,0.130707489,0.0,1.0,2.25,0.020000000000000018,1,200.00000000000017,-59099.999999999956
2012-05-04,0.646469893,2.14,0.805498208,0.131262138,0.0,1.0,2.14,-0.10999999999999988,1,-1099.9999999999989,-60199.999999999956
2012-05-07,0.653987982,2.23,0.803542745,0.131760014,0.0,1.0,2.23,0.08999999999999986,1,899.9999999999986,-59299.999999999956
2012-05-08,0.598064492,2.42,0.801077381,0.132818492,0.0,1.0,2.42,0.18999999999999995,1,1899.9999999999995,-57399.999999999956
2012-05-09,0.574884777,2.34,0.799059266,0.13440402,0.0,1.0,2.34,-0.08000000000000007,1,-800.0000000000007,-58199.999999999956
2012-05-10,0.603781812,2.17,0.798019892,0.135432529,0.0,1.0,2.17,-0.16999999999999993,1,-1699.9999999999993,-59899.999999999956
2012-05-11,0.539793971,2.01,0.796128672,0.137442652,0.0,1.0,2.01,-0.16000000000000014,1,-1600.0000000000014,-61499.999999999956
2012-05-14,0.450698882,2.03,0.793933533,0.140825441,0.0,0.0,2.03,0.020000000000000018,1,200.00000000000017,-61299.999999999956
2012-05-15,0.399139229,2.09,0.791528757,0.145054914,0.0,0.0,2.09,0.06000000000000005,1,600.0000000000006,-60699.999999999956
2012-05-16,0.373329206,2.06,0.789714842,0.148893801,0.0,0.0,2.06,-0.029999999999999805,1,-299.99999999999807,-60999.999999999956
2012-05-17,0.249705206,2.04,0.785944189,0.156656152,0.0,0.0,2.04,-0.020000000000000018,1,-200.00000000000017,-61199.999999999956
2012-05-18,0.256078799,2.1,0.781953654,0.163897952,0.0,0.0,2.1,0.06000000000000005,1,600.0000000000006,-60599.999999999956
2012-05-21,0.310533538,2.0,0.778026715,0.169453608,0.0,0.0,2.0,-0.10000000000000009,1,-1000.0000000000009,-61599.999999999956
2012-05-22,0.360434855,2.04,0.773314752,0.173129606,0.0,0.0,2.04,0.040000000000000036,1,400.00000000000034,-61199.999999999956
2012-05-23,0.285907133,,0.767652855,0.177842746,0.0,0.0,,,1,,
2012-05-24,0.328206501,2.04,0.763067001,0.182006497,0.0,0.0,2.04,,1,,
2012-05-25,0.305700207,2.06,0.758466364,0.186514064,0.0,0.0,2.06,0.020000000000000018,1,200.00000000000017,-60999.999999999956
2012-05-29,0.284950368,2.01,0.75301874,0.190706264,0.0,0.0,2.01,-0.050000000000000266,1,-500.0000000000027,-61499.999999999956
