DATE,ACMTP10,10year yield,Rolling mean 10yr,Standard dev,buy,sell
06-Mar-2007,0.285142971,4.72,0.301790046,0.059244164,0,1
07-Mar-2007,0.276639664,4.71,0.300583034,0.058252306,0,1
08-Mar-2007,0.291365611,4.66,0.299520306,0.057230083,0,1
09-Mar-2007,0.306906955,4.64,0.298613043,0.056225717,0,1
12-Mar-2007,0.298775303,4.62,0.297704149,0.05531941,0,1
13-Mar-2007,0.311387959,4.59,0.296872351,0.05434022,0,1
14-Mar-2007,0.344677446,4.61,0.296540591,0.053920716,0,1
15-Mar-2007,0.33589221,4.57,0.296264141,0.053630012,0,1
16-Mar-2007,0.328145899,4.61,0.295998563,0.053390033,0,1
19-Mar-2007,0.340961322,4.66,0.296155462,0.053495044,0,1
20-Mar-2007,0.3366194,4.61,0.296522885,0.053621191,0,1
21-Mar-2007,0.364050576,4.60,0.29716113,0.053967125,0,1
22-Mar-2007,0.410592491,4.58,0.298004663,0.054941824,1,1
23-Mar-2007,0.415717357,4.57,0.298745431,0.055924145,1,1
26-Mar-2007,0.407032346,,0.299521088,0.056775857,0,1
27-Mar-2007,0.430742299,4.55,0.300431805,0.057994102,1,1
28-Mar-2007,0.463793338,4.54,0.301722133,0.059877266,1,1
29-Mar-2007,0.437662746,4.51,0.302805828,0.061148208,1,1
30-Mar-2007,0.455636069,4.52,0.303934199,0.062702039,1,1
02-Apr-2007,0.446182589,4.46,0.304682471,0.063858415,1,1
03-Apr-2007,0.451509858,4.43,0.305313026,0.064931538,1,1
04-Apr-2007,0.450769997,4.43,0.305905451,0.065932342,1,1
05-Apr-2007,0.47081803,4.45,0.306686439,0.067323136,1,1
06-Apr-2007,0.474560466,4.48,0.307381621,0.068620727,1,1
09-Apr-2007,0.470504991,4.49,0.308111803,0.069885408,1,1
10-Apr-2007,0.479933063,4.56,0.308940868,0.071326,1,1
11-Apr-2007,0.464337556,4.52,0.309776807,0.072554263,1,1
12-Apr-2007,0.463815602,4.49,0.310528941,0.073680109,1,1
13-Apr-2007,0.457666443,4.58,0.311311097,0.07474099,0,1
16-Apr-2007,0.433793916,4.60,0.311749672,0.075306603,0,1
17-Apr-2007,0.426355188,4.60,0.312147355,0.075787245,0,1
18-Apr-2007,0.411021501,4.60,0.312653215,0.076245372,0,1
19-Apr-2007,0.436217702,4.60,0.313474774,0.077043738,0,1
20-Apr-2007,0.441638528,4.60,0.314440873,0.077920294,0,1
23-Apr-2007,0.425758833,4.55,0.315470597,0.078570822,0,1
24-Apr-2007,0.411975701,4.63,0.31662705,0.07896375,0,1
25-Apr-2007,0.422044534,,0.317963031,0.079382184,0,1
26-Apr-2007,0.44432609,4.61,0.319455911,0.080062811,0,1
27-Apr-2007,0.462065067,4.66,0.32070115,0.081111044,0,1
30-Apr-2007,0.412039137,4.70,0.321617892,0.081518897,0,1
01-May-2007,0.397152956,4.71,0.322543823,0.081742129,0,1
02-May-2007,0.401181077,,0.323646887,0.081903928,0,1
03-May-2007,0.389747034,4.68,0.324591676,0.08200786,0,1
04-May-2007,0.371738808,4.67,0.32568879,0.081748047,0,1
07-May-2007,0.355177591,4.62,0.326617439,0.081441679,0,1
08-May-2007,0.365299673,4.65,0.327922802,0.080787816,0,1
09-May-2007,0.36996679,4.66,0.329315435,0.08005071,0,1
10-May-2007,0.379584803,4.66,0.330638269,0.079553215,0,1
11-May-2007,0.389023716,4.69,0.331937351,0.079219735,0,1
14-May-2007,0.388610241,4.74,0.333336906,0.078719326,0,1
15-May-2007,0.399004032,4.77,0.334947196,0.078061526,0,1
16-May-2007,0.39815313,,0.336597688,0.077276181,0,1
17-May-2007,0.408476746,4.75,0.3383325,0.076523713,0,1
18-May-2007,0.433712596,4.79,0.340332753,0.075844994,0,1
21-May-2007,0.425867325,4.75,0.342236788,0.0750904,0,1
22-May-2007,0.471070849,4.78,0.344460805,0.0749194,0,1
23-May-2007,0.503535444,4.76,0.347224215,0.074617074,1,1
24-May-2007,0.490258366,4.81,0.349820642,0.074122444,0,1
25-May-2007,0.486756204,4.81,0.35234582,0.073576344,0,1
29-May-2007,0.481170398,4.87,0.354661515,0.073217628,0,1
30-May-2007,0.478975391,4.88,0.357068419,0.072507977,0,1
31-May-2007,0.464035511,4.90,0.359366507,0.071475741,0,1
01-Jun-2007,0.491624971,4.88,0.361569476,0.071443996,0,1
04-Jun-2007,0.453186299,4.83,0.363581997,0.07058263,0,1
05-Jun-2007,0.482593511,4.84,0.365849779,0.069990824,0,1
06-Jun-2007,0.506416541,4.83,0.367879031,0.070509232,0,1
07-Jun-2007,0.613178515,4.81,0.370783962,0.073341871,1,1
08-Jun-2007,0.63517679,4.77,0.373823578,0.076632216,1,1
11-Jun-2007,0.670270408,4.74,0.377183795,0.080646081,1,1
12-Jun-2007,0.752823949,4.73,0.381099276,0.087175083,1,1
13-Jun-2007,0.675457343,4.79,0.38440522,0.090711404,1,1
14-Jun-2007,0.703508633,4.80,0.388009702,0.094673212,1,1
15-Jun-2007,0.69284688,4.82,0.391223638,0.09837977,1,1
18-Jun-2007,0.688143911,4.74,0.394588085,0.101548726,1,1
19-Jun-2007,0.671021374,4.70,0.397723768,0.104214179,1,1
20-Jun-2007,0.690162544,4.69,0.400912585,0.107240855,1,1
21-Jun-2007,0.738998331,,0.404453515,0.111288488,1,1
22-Jun-2007,0.744442141,4.68,0.408174143,0.115096665,1,1
25-Jun-2007,0.720445752,4.69,0.411726643,0.118087651,1,1
26-Jun-2007,0.725736598,4.73,0.415410122,0.120921068,1,1
27-Jun-2007,0.700964883,4.68,0.418833847,0.123139718,1,1
28-Jun-2007,0.691879707,4.63,0.422266442,0.124963857,1,1
29-Jun-2007,0.645692627,4.50,0.425392287,0.125826387,0,1
02-Jul-2007,0.644631333,4.56,0.428333721,0.126795815,0,1
03-Jul-2007,0.676091339,4.56,0.431377761,0.128326118,0,1
05-Jul-2007,0.70352796,4.52,0.434444685,0.130396532,1,1
06-Jul-2007,0.74745894,4.51,0.43795573,0.13309991,1,1
09-Jul-2007,0.727092544,4.53,0.441206822,0.13535781,1,1
10-Jul-2007,0.67924819,4.50,0.444276313,0.136549381,0,1
11-Jul-2007,0.723918013,4.51,0.44773329,0.138337362,0,1
12-Jul-2007,0.719169872,4.59,0.451254131,0.139828817,0,1
13-Jul-2007,0.706274402,4.56,0.454406743,0.141282872,0,1
16-Jul-2007,0.676386747,4.50,0.457258209,0.142286062,0,1
17-Jul-2007,0.684701117,4.53,0.459960034,0.143505985,0,1
18-Jul-2007,0.668579898,4.54,0.462337571,0.144584178,0,1
19-Jul-2007,0.665936742,4.55,0.464760608,0.145544353,0,1
20-Jul-2007,0.624712594,4.58,0.466868512,0.146017121,0,1
23-Jul-2007,0.634288466,4.56,0.469315076,0.146344587,0,1
24-Jul-2007,0.649754777,4.53,0.47193024,0.146744487,0,1
25-Jul-2007,0.65331839,4.60,0.474454963,0.147240579,0,1
26-Jul-2007,0.64708455,4.62,0.476979759,0.147583925,0,1
27-Jul-2007,0.666503858,4.60,0.479974662,0.147754338,0,1
30-Jul-2007,0.667731421,4.62,0.482947846,0.147914131,0,1
31-Jul-2007,0.635770571,4.62,0.485733086,0.147616011,0,1
01-Aug-2007,0.636484569,4.64,0.488205657,0.147635619,0,1
02-Aug-2007,0.62479845,4.65,0.490529183,0.147572432,0,1
03-Aug-2007,0.63220522,4.65,0.492863279,0.14757982,0,1
06-Aug-2007,0.667170622,4.67,0.495754612,0.147567605,0,1
07-Aug-2007,0.63230277,4.66,0.49833812,0.147218445,0,1
08-Aug-2007,0.698759231,4.68,0.501595879,0.14729266,0,1
09-Aug-2007,0.74340745,4.76,0.505248008,0.147813256,0,1
10-Aug-2007,0.753274819,4.75,0.508989037,0.148365907,0,1
13-Aug-2007,0.730918479,4.73,0.512450546,0.148659896,0,1
14-Aug-2007,0.735842939,4.74,0.516001251,0.148866279,0,1
15-Aug-2007,0.863186369,4.74,0.520876524,0.150581308,1,1
16-Aug-2007,0.943432829,4.76,0.526520975,0.153615033,1,1
17-Aug-2007,0.942412067,4.74,0.531942812,0.156711258,1,1
20-Aug-2007,0.934511898,4.69,0.537138709,0.159633512,1,1
21-Aug-2007,0.925472276,4.66,0.542384904,0.161967375,1,1
22-Aug-2007,0.872751016,4.68,0.547343832,0.162901738,0,1
23-Aug-2007,0.81493959,4.68,0.551758804,0.162915128,0,1
24-Aug-2007,0.726272604,4.66,0.555505745,0.161700499,0,1
27-Aug-2007,0.73130741,4.63,0.559171927,0.160645296,0,1
28-Aug-2007,0.817617431,4.66,0.563427848,0.160671002,0,1
29-Aug-2007,0.816849374,4.69,0.567745131,0.160460214,0,1
30-Aug-2007,0.808168865,4.71,0.571884972,0.160198882,0,1
31-Aug-2007,0.788668392,4.63,0.575584897,0.160034324,0,1
04-Sep-2007,0.826003889,4.64,0.579669161,0.16011977,0,1
05-Sep-2007,0.84490213,4.65,0.583975463,0.160247231,0,1
06-Sep-2007,0.831544457,4.68,0.588063656,0.160253233,0,1
07-Sep-2007,0.836839708,4.65,0.592232158,0.160163543,0,1
10-Sep-2007,0.797534789,4.64,0.595844527,0.159862003,0,1
11-Sep-2007,0.750086106,4.63,0.59867364,0.159559767,0,1
12-Sep-2007,0.778732319,4.67,0.601698765,0.15950314,0,1
13-Sep-2007,0.763303975,4.65,0.604667695,0.159164638,0,1
14-Sep-2007,0.768098084,4.67,0.607478993,0.159046093,0,1
17-Sep-2007,0.742209197,4.69,0.609799125,0.158963137,0,1
18-Sep-2007,0.847886759,4.71,0.613217659,0.159639737,0,1
19-Sep-2007,0.897583022,4.71,0.61690055,0.161065274,0,1
20-Sep-2007,0.976712461,4.76,0.621321632,0.163601153,1,1
21-Sep-2007,0.953876551,4.81,0.625508021,0.165634222,0,1
24-Sep-2007,0.953210166,4.79,0.629695023,0.167519731,0,1
25-Sep-2007,1.003919008,4.83,0.634137531,0.170316408,1,1
26-Sep-2007,1.020531408,4.86,0.638687289,0.173284269,1,1
27-Sep-2007,0.990969649,4.86,0.643024494,0.175538196,0,1
28-Sep-2007,0.985379298,4.86,0.647236546,0.177643406,0,1
01-Oct-2007,0.924132875,,0.651068174,0.178621287,0,1
02-Oct-2007,0.926268075,4.88,0.654921945,0.179533743,0,1
03-Oct-2007,0.910038102,4.88,0.658691708,0.180105492,0,1
04-Oct-2007,0.899732369,4.90,0.662574529,0.180238708,0,1
05-Oct-2007,0.954092011,4.95,0.666972336,0.180863824,0,1
09-Oct-2007,0.918216295,4.93,0.671198959,0.180758532,0,1
10-Oct-2007,0.911776894,4.98,0.675161952,0.18077659,0,1
11-Oct-2007,0.936845937,4.97,0.679288681,0.181053004,0,1
12-Oct-2007,0.908703013,5.11,0.683313215,0.180737345,0,1
15-Oct-2007,0.9172033,5.12,0.687523445,0.180247401,0,1
16-Oct-2007,0.959581302,5.14,0.692002919,0.180273706,0,1
17-Oct-2007,0.947814755,5.26,0.696198657,0.180319927,0,1
18-Oct-2007,0.949639493,5.20,0.700261778,0.180493034,0,1
19-Oct-2007,0.917111554,5.23,0.704470714,0.17960218,0,1
22-Oct-2007,0.870477906,5.16,0.708415089,0.177986484,0,1
23-Oct-2007,0.902529231,5.15,0.71259299,0.176592786,0,1
24-Oct-2007,0.897195484,5.09,0.716821727,0.174864152,0,1
25-Oct-2007,0.89563491,5.14,0.721187528,0.172702781,0,1
26-Oct-2007,0.914881601,5.16,0.725851728,0.170275787,0,1
29-Oct-2007,0.881749763,5.14,0.730155479,0.167591719,0,1
30-Oct-2007,0.885408804,5.09,0.734450829,0.164865742,0,1
31-Oct-2007,0.887907076,5.10,0.738686848,0.162179755,0,1
01-Nov-2007,0.880980247,5.09,0.742786486,0.159461719,0,1
02-Nov-2007,0.925119978,5.12,0.7472574,0.156949458,0,1
05-Nov-2007,0.931689089,5.03,0.751696443,0.154531354,0,1
06-Nov-2007,0.968998812,5.00,0.75645349,0.152327177,0,1
07-Nov-2007,1.047937881,5.05,0.761782333,0.151232817,0,1
08-Nov-2007,1.105849007,,0.767383469,0.151426823,1,1
09-Nov-2007,1.066055018,5.16,0.772718367,0.150568556,0,1
13-Nov-2007,1.009711575,5.19,0.77720704,0.149525656,0,1
14-Nov-2007,0.998705929,5.16,0.78133346,0.148740229,0,1
15-Nov-2007,1.028772018,5.03,0.785821074,0.148006345,0,1
16-Nov-2007,1.059210013,5.09,0.790591522,0.147510728,0,1
19-Nov-2007,1.086306931,5.13,0.795634327,0.147187211,0,1
20-Nov-2007,1.131827056,5.11,0.801074757,0.14744963,1,1
21-Nov-2007,1.21965312,5.05,0.807371571,0.149060932,1,1
23-Nov-2007,1.129147615,5.08,0.81268426,0.149073812,1,1
26-Nov-2007,1.049819815,5.02,0.817656206,0.146916921,0,1
27-Nov-2007,1.098933905,5.04,0.822792375,0.145874637,0,1
28-Nov-2007,1.070434035,4.96,0.827492521,0.144676733,0,1
29-Nov-2007,1.0550145,4.97,0.831174488,0.144798917,0,1
30-Nov-2007,1.128554536,4.94,0.835285969,0.146184864,1,1
03-Dec-2007,1.173541759,4.92,0.839479897,0.148610027,1,1
04-Dec-2007,1.173286555,4.79,0.842983752,0.151478769,1,1
05-Dec-2007,1.239213263,4.80,0.847681718,0.154942019,1,1
06-Dec-2007,1.271626034,4.82,0.85241603,0.159122852,1,1
07-Dec-2007,1.321558938,4.78,0.857655297,0.164097443,1,1
10-Dec-2007,1.330163091,4.76,0.863005457,0.16891953,1,1
11-Dec-2007,1.349424549,4.77,0.868658816,0.173724245,1,1
12-Dec-2007,1.313280052,4.71,0.873851462,0.177613143,1,1
13-Dec-2007,1.350346976,4.72,0.878946034,0.18241547,1,1
14-Dec-2007,1.328162485,4.77,0.883810371,0.186534917,1,1
17-Dec-2007,1.3300616,4.84,0.888890503,0.190311399,1,1
18-Dec-2007,1.289176141,4.79,0.893585832,0.193181172,1,1
19-Dec-2007,1.243113955,4.81,0.898103741,0.194969822,0,1
20-Dec-2007,1.259279005,4.78,0.902832069,0.196798129,0,1
21-Dec-2007,1.314361868,4.73,0.908404312,0.198911344,1,1
24-Dec-2007,1.319824576,4.69,0.914030923,0.200926685,1,1
26-Dec-2007,1.36123703,4.60,0.91974047,0.20382227,1,1
27-Dec-2007,1.328118581,4.68,0.924945392,0.206215447,0,1
28-Dec-2007,1.290845468,4.64,0.929473613,0.208241403,0,1
31-Dec-2007,1.256660585,4.60,0.93388668,0.209523861,0,1
02-Jan-2008,1.253417768,4.63,0.938671426,0.210214809,0,1
03-Jan-2008,1.127113052,4.62,0.942031385,0.209975551,0,1
04-Jan-2008,1.184145233,4.63,0.94590618,0.21011858,0,1
07-Jan-2008,1.184450962,4.60,0.949890984,0.210070078,0,1
08-Jan-2008,1.183346699,4.53,0.954115651,0.209620673,0,1
09-Jan-2008,1.163966567,4.57,0.958109529,0.209009216,0,1
10-Jan-2008,1.280468783,4.51,0.963208604,0.209350044,0,1
11-Jan-2008,1.289280705,4.54,0.968403137,0.209645157,0,1
14-Jan-2008,1.265785641,,0.973745412,0.208980485,0,1
15-Jan-2008,1.177590068,4.56,0.978272925,0.207444032,0,1
16-Jan-2008,1.228270514,4.48,0.98309389,0.206465163,0,1
17-Jan-2008,1.198361309,4.51,0.987635914,0.205140418,0,1
18-Jan-2008,1.26555038,4.38,0.992789796,0.20427988,0,1
22-Jan-2008,1.411837774,4.34,0.999000912,0.205602443,1,1
23-Jan-2008,1.476011528,4.37,1.00573658,0.207885851,1,1
24-Jan-2008,1.498383037,4.41,1.012925017,0.209889759,1,1
25-Jan-2008,1.435284807,4.49,1.019581685,0.210516664,0,1
28-Jan-2008,1.473698191,4.47,1.02665585,0.211400241,1,1
29-Jan-2008,1.517243763,4.48,1.034031171,0.21295589,1,1
30-Jan-2008,1.564175937,4.50,1.041506215,0.215695801,1,1
31-Jan-2008,1.575488552,4.53,1.049366097,0.217833355,1,1
01-Feb-2008,1.571373605,4.69,1.056637883,0.220578581,1,1
04-Feb-2008,1.579038764,4.64,1.063601478,0.223774059,1,1
05-Feb-2008,1.642057053,4.63,1.071007996,0.228083542,1,1
06-Feb-2008,1.680040763,4.63,1.078917349,0.232602796,1,1
07-Feb-2008,1.771099382,4.63,1.087544486,0.238885153,1,1
08-Feb-2008,1.703108043,4.58,1.094543833,0.244495207,1,1
11-Feb-2008,1.676838758,4.59,1.100655549,0.249795233,1,1
12-Feb-2008,1.728204439,4.56,1.107203819,0.255838584,1,1
13-Feb-2008,1.797180925,4.54,1.114392727,0.262966219,1,1
14-Feb-2008,1.903635633,4.55,1.122544089,0.272063955,1,1
15-Feb-2008,1.825757515,4.54,1.130485809,0.278543341,1,1
19-Feb-2008,1.837458836,4.65,1.139006803,0.284388025,1,1
20-Feb-2008,1.793622415,,1.147901385,0.288038684,1,1
21-Feb-2008,1.818837035,4.67,1.156964132,0.291903861,1,1
22-Feb-2008,1.833118222,4.65,1.165426638,0.296664515,1,1
25-Feb-2008,1.863107227,4.66,1.174145454,0.301666245,1,1
26-Feb-2008,1.886747745,4.70,1.183133611,0.306696535,1,1
27-Feb-2008,1.882459577,4.69,1.192248538,0.31109664,1,1
28-Feb-2008,1.854868561,4.66,1.20082241,0.315070513,1,1
29-Feb-2008,1.821502977,4.57,1.20896075,0.318395125,0,1
03-Mar-2008,1.865278842,4.52,1.217575204,0.322061173,1,1
04-Mar-2008,1.998792132,4.41,1.22725814,0.327931815,1,1
05-Mar-2008,2.067648129,4.42,1.237842418,0.33437919,1,1
06-Mar-2008,2.07880767,4.41,1.248915098,0.34004359,1,1
07-Mar-2008,2.059975374,4.36,1.259592123,0.345231558,1,1
10-Mar-2008,2.022607097,4.37,1.270086316,0.34913662,1,1
11-Mar-2008,1.966583135,4.41,1.280073692,0.351787931,0,1
12-Mar-2008,1.888971132,4.39,1.289630041,0.352628951,0,1
13-Mar-2008,1.99466681,4.40,1.299186541,0.356079193,0,1
14-Mar-2008,2.026568522,4.48,1.308594754,0.360269181,0,1
17-Mar-2008,2.076876286,4.36,1.317762786,0.365709812,1,1
18-Mar-2008,1.968322969,4.31,1.326216506,0.368938243,0,1
19-Mar-2008,1.900934526,4.35,1.334114209,0.371024225,0,1
20-Mar-2008,1.796092802,4.38,1.340715657,0.372145539,0,1
21-Mar-2008,1.796036187,4.34,1.347178197,0.373270477,0,1
24-Mar-2008,1.819088198,4.28,1.354079185,0.374283301,0,1
25-Mar-2008,1.800406253,4.23,1.360871076,0.374930844,0,1
26-Mar-2008,1.913803771,,1.369118334,0.376126159,0,1
27-Mar-2008,1.95795005,4.26,1.377715684,0.377706172,0,1
28-Mar-2008,1.951908789,4.28,1.386397939,0.378838361,0,1
31-Mar-2008,1.950667091,4.17,1.395155729,0.379639971,0,1
01-Apr-2008,1.941140574,4.15,1.403381133,0.380694829,0,1
02-Apr-2008,1.857085822,4.07,1.411205046,0.380287542,0,1
03-Apr-2008,1.804792083,4.06,1.418646839,0.379168172,0,1
04-Apr-2008,1.752892736,4.00,1.425447229,0.377769778,0,1
07-Apr-2008,1.70065259,,1.432046809,0.375577734,0,1
08-Apr-2008,1.775562836,4.01,1.439199805,0.373859914,0,1
09-Apr-2008,1.775463624,3.83,1.445998825,0.372480548,0,1
10-Apr-2008,1.762315071,3.95,1.452786327,0.370743172,0,1
11-Apr-2008,1.76050873,4.03,1.459543571,0.368880507,0,1
14-Apr-2008,1.810919431,3.94,1.46699197,0.366854007,0,1
15-Apr-2008,1.815254465,3.97,1.474865108,0.364071987,0,1
16-Apr-2008,1.84939573,3.89,1.482755662,0.361817245,0,1
17-Apr-2008,1.75150573,3.89,1.489874914,0.358589186,0,1
18-Apr-2008,1.729483909,3.92,1.496823656,0.355038824,0,1
21-Apr-2008,1.648526444,4.02,1.502937363,0.35122986,0,1
22-Apr-2008,1.601544866,4.12,1.508935655,0.34664853,0,1
23-Apr-2008,1.626373911,4.15,1.515110364,0.34201688,0,1
24-Apr-2008,1.604235979,3.98,1.521079772,0.33719522,0,1
25-Apr-2008,1.620948676,4.05,1.527246176,0.332118952,0,1
28-Apr-2008,1.604293816,4.18,1.532905958,0.327526934,0,1
29-Apr-2008,1.613570545,4.24,1.538588303,0.322890875,0,1
30-Apr-2008,1.584662919,4.20,1.543718837,0.318627513,0,1
01-May-2008,1.518788452,4.14,1.547642592,0.315353221,0,1
02-May-2008,1.568347684,4.06,1.551496748,0.312723673,0,1
05-May-2008,1.600727728,4.04,1.555952354,0.309541856,0,1
06-May-2008,1.69569364,4.18,1.561668871,0.305679438,0,1
07-May-2008,1.682952288,4.23,1.567370924,0.301442347,0,1
08-May-2008,1.688078139,,1.572865141,0.297526077,0,1
09-May-2008,1.642711134,4.30,1.577727651,0.293805655,0,1
12-May-2008,1.606159872,4.21,1.582059759,0.290310639,0,1
13-May-2008,1.587664862,4.11,1.585858407,0.287336978,0,1
14-May-2008,1.545393059,4.04,1.588572906,0.285380316,0,1
15-May-2008,1.502153659,,1.59168129,0.282349481,0,1
16-May-2008,1.515750288,3.91,1.595564044,0.278005635,0,1
19-May-2008,1.524041848,3.91,1.59910661,0.274307942,0,1
20-May-2008,1.531815306,3.88,1.602951454,0.270035732,0,1
21-May-2008,1.485099353,3.86,1.606535495,0.265518505,0,1
22-May-2008,1.49218241,3.86,1.609565727,0.262070265,0,1
23-May-2008,1.489749659,3.82,1.612200793,0.25922353,0,1
27-May-2008,1.530412529,3.91,1.615176843,0.256174254,0,1
28-May-2008,1.552043447,3.82,1.617783761,0.253897787,0,1
29-May-2008,1.608223881,3.81,1.620588743,0.251892807,0,1
30-May-2008,1.589534816,3.72,1.622821875,0.25040296,0,1
02-Jun-2008,1.589352765,3.74,1.624981789,0.248971103,0,1
03-Jun-2008,1.598049099,3.66,1.62705366,0.247689917,0,1
04-Jun-2008,1.664677243,3.66,1.62998197,0.24602073,0,1
05-Jun-2008,1.725056291,,1.633104548,0.244816705,0,1
06-Jun-2008,1.687897251,3.52,1.636102338,0.243248762,0,1
09-Jun-2008,1.484064933,3.51,1.637385699,0.242023717,0,1
10-Jun-2008,1.439902258,3.68,1.63864175,0.240588259,0,1
11-Jun-2008,1.488126587,3.61,1.640683522,0.238231489,0,1
12-Jun-2008,1.451341813,3.61,1.642284045,0.236284765,0,1
13-Jun-2008,1.483810699,3.69,1.643696119,0.23481031,0,1
16-Jun-2008,1.484553335,3.78,1.645068858,0.233378141,0,1
17-Jun-2008,1.535133099,3.67,1.646517992,0.232137506,0,1
18-Jun-2008,1.472005439,3.62,1.647717049,0.230847083,0,1
19-Jun-2008,1.477991041,3.68,1.649276596,0.229040976,0,1
20-Jun-2008,1.47818771,3.61,1.651122655,0.226731018,0,1
23-Jun-2008,1.427857642,3.61,1.652576321,0.224709936,0,1
24-Jun-2008,1.411362282,3.74,1.654945064,0.220584619,0,1
25-Jun-2008,1.470007135,3.64,1.657327247,0.216971514,0,1
26-Jun-2008,1.493214416,3.62,1.659900276,0.21311311,0,1
27-Jun-2008,1.418874022,3.66,1.661863003,0.209745235,0,1
30-Jun-2008,1.455517407,3.70,1.664292594,0.205576538,0,1
01-Jul-2008,1.514405651,3.85,1.666242068,0.202999217,0,1
02-Jul-2008,1.498312276,3.76,1.667983997,0.200620249,0,1
03-Jul-2008,1.558671021,,1.670424709,0.197442483,0,1
07-Jul-2008,1.574499913,3.89,1.673732291,0.19237663,0,1
08-Jul-2008,1.514561967,3.93,1.676118053,0.188542827,0,1
09-Jul-2008,1.497776383,3.77,1.678613179,0.18409594,0,1
10-Jul-2008,1.488818525,3.79,1.680473746,0.180988235,0,1
11-Jul-2008,1.488332402,3.91,1.681111202,0.180166974,0,1
14-Jul-2008,1.498963812,3.88,1.681302471,0.17995947,0,1
15-Jul-2008,1.547683188,3.85,1.681713305,0.179594272,0,1
16-Jul-2008,1.663657024,3.71,1.683616407,0.178165314,0,1
17-Jul-2008,1.638292029,3.53,1.684988022,0.177166434,0,1
18-Jul-2008,1.596103625,3.54,1.685645188,0.176684592,0,1
21-Jul-2008,1.55982536,3.63,1.685608933,0.176710171,0,1
22-Jul-2008,1.558377289,3.70,1.685466339,0.176806656,0,1
23-Jul-2008,1.551394018,3.62,1.685299843,0.176924366,0,1
24-Jul-2008,1.536576686,3.56,1.684945992,0.177180952,0,1
25-Jul-2008,1.624131989,3.46,1.684796617,0.177224964,0,1
28-Jul-2008,1.624423259,3.60,1.684333137,0.177310211,0,1
29-Jul-2008,1.605765597,3.49,1.682955356,0.177272688,0,1
30-Jul-2008,1.594183095,3.56,1.682047648,0.177447415,0,1
31-Jul-2008,1.596132756,3.44,1.681375098,0.177620182,0,1
01-Aug-2008,1.599535512,3.34,1.680302857,0.17772345,0,1
04-Aug-2008,1.596901917,3.48,1.678633865,0.177556958,0,1
05-Aug-2008,1.637730516,3.38,1.676417989,0.176380709,0,1
06-Aug-2008,1.663298055,3.34,1.67506416,0.175847486,0,1
07-Aug-2008,1.613678965,,1.673199328,0.175296557,0,1
08-Aug-2008,1.557567763,3.56,1.671232206,0.175258313,0,1
11-Aug-2008,1.594325315,3.51,1.669361275,0.174867275,0,1
12-Aug-2008,1.598372439,3.51,1.66740506,0.17433217,0,1
13-Aug-2008,1.601616227,3.56,1.665225968,0.173497681,0,1
14-Aug-2008,1.570588705,3.47,1.66259131,0.172503156,0,1
15-Aug-2008,1.537503396,3.45,1.659716675,0.171680685,0,1
18-Aug-2008,1.548173732,3.57,1.657160885,0.17103271,0,1
19-Aug-2008,1.60558619,3.60,1.655361578,0.170423927,0,1
20-Aug-2008,1.610350344,3.61,1.653237174,0.169370874,0,1
21-Aug-2008,1.589817361,3.50,1.649829051,0.166448636,0,1
22-Aug-2008,1.531955274,3.57,1.645364944,0.162280045,0,1
25-Aug-2008,1.505969167,3.58,1.64059129,0.157785803,0,1
26-Aug-2008,1.483604339,3.49,1.635788198,0.153630035,0,1
27-Aug-2008,1.508680128,3.55,1.631505473,0.14987353,0,1
28-Aug-2008,1.48429285,3.49,1.627486387,0.147256224,0,1
29-Aug-2008,1.568795428,3.53,1.624818256,0.145367085,0,1
02-Sep-2008,1.546149754,3.60,1.621080614,0.141492154,0,1
03-Sep-2008,1.526053056,3.72,1.616909652,0.136735827,0,1
04-Sep-2008,1.510218925,3.75,1.612187507,0.13035322,0,1
05-Sep-2008,1.488605211,3.77,1.608189859,0.12664268,0,1
08-Sep-2008,1.422279797,3.75,1.60420107,0.124870343,0,1
09-Sep-2008,1.414749178,3.74,1.601023206,0.124798238,0,1
10-Sep-2008,1.473330982,3.77,1.598333996,0.124035263,0,1
11-Sep-2008,1.476439305,3.87,1.595478589,0.122848966,0,1
12-Sep-2008,1.563647626,3.91,1.5935056,0.121423042,0,1
15-Sep-2008,1.65639956,3.86,1.591360565,0.117940865,0,1
16-Sep-2008,1.538568123,3.85,1.587865716,0.113101025,0,1
17-Sep-2008,1.687229386,3.77,1.585660054,0.108426142,0,1
18-Sep-2008,1.698723796,3.78,1.583560527,0.103632166,0,1
19-Sep-2008,1.68778807,3.89,1.581449256,0.098751895,0,1
22-Sep-2008,1.794311259,3.88,1.580926134,0.097437002,1,1
23-Sep-2008,1.85087581,3.93,1.581310165,0.098412676,1,1
24-Sep-2008,1.985539581,3.87,1.583248889,0.103956654,1,1
25-Sep-2008,1.892459439,3.79,1.58484728,0.107200914,1,1
26-Sep-2008,1.891326741,3.77,1.585811979,0.1094293,1,1
29-Sep-2008,1.958848035,3.78,1.587340182,0.113311712,1,1
30-Sep-2008,2.046112952,3.90,1.589705165,0.11977187,1,1
01-Oct-2008,2.068488798,3.92,1.592271665,0.126569484,1,1
02-Oct-2008,2.164369958,3.83,1.595217086,0.135498111,1,1
03-Oct-2008,2.188067663,3.85,1.598323863,0.14455687,1,1
06-Oct-2008,2.172874517,3.83,1.601019519,0.152097528,1,1
